"","(Intercept)","speed","sigma","mean_PPD","log-posterior"
"1111",-11.9825363962521,3.7299542820189,15.9217426842645,48.1636505299308,-214.591579183096
"1112",-21.3362489050414,4.0008440352725,11.9261670762992,43.6122822817038,-218.39363268033
"1113",-15.6886971483139,3.8892929878431,16.0440090327534,45.78941472426,-214.069026593114
"1114",-8.0279856858103,3.53460138011368,14.7896667574006,42.8196993482814,-215.608398255149
"1115",-19.673787181744,4.06347458346279,18.168399064397,43.3390514710171,-215.278293570877
"1116",-16.6358924020262,3.90487959218281,13.5487907501769,44.7623997467492,-214.449019819312
"1117",-22.0422322545542,4.1928333929409,17.9595460420687,40.1648107363652,-215.23340495455
"1118",-17.8797398044188,3.88061527393285,14.7705128719047,43.7052061947809,-213.929293589801
"1119",-17.4439108705978,3.89130980847012,13.7430704185547,44.9722784023102,-214.285059848368
"1120",-15.9941829956322,3.92309579276576,13.2029505391324,42.8490580208238,-215.069392492082
"1121",-7.74433230095237,3.41994179336724,15.1559139932501,42.450041768976,-214.936184658205
"1122",-19.9215861359503,4.07471039382205,14.7104732235354,41.9093477722782,-213.865366591319
"1123",-23.7580067287293,4.27198485422634,17.4662794297102,42.1027446556912,-215.032966763605
"1124",-18.5755712135763,3.86658873602407,13.2873731578377,43.5330432235691,-215.26183862855
"1125",-19.0398778977184,4.0075832326529,14.9254427893058,46.0802176965592,-213.793495006003
"1126",-19.0398778977184,4.0075832326529,14.9254427893058,43.8510129348478,-213.793495006003
"1127",-20.9394650522115,4.24205356459417,16.8992389841537,42.7348607075511,-214.733535086348
"1128",-21.3269095514554,4.28736741811011,14.7400955248091,42.8982185780776,-214.536427219723
"1129",-8.01391048736639,3.37844412778313,15.9403895841159,44.5670266629608,-214.804082159846
"1130",-28.1354765642379,4.65819850294084,15.652145577544,36.9307803724821,-215.343411596685
"1131",-23.8028164764598,4.30030791625156,14.765152129827,40.9287487496991,-214.25600523961
"1132",-12.5027269231675,3.65794144597668,16.0580367961178,42.9680654255801,-214.186974551779
"1133",-18.0061261648977,3.96609157635315,15.7030270546393,44.2411016076103,-213.826155324822
"1134",-13.687059534266,3.85214383190273,15.5199692904824,47.4340417049665,-214.5350741749
"1135",-21.421308172642,3.99330224747942,16.580992750289,38.9737467042842,-214.926632258814
"1136",-16.9176867745094,3.82314994138403,16.6911169219205,38.6603363103928,-214.324931509873
"1137",-22.6221465499125,3.87070340997826,17.2711039026958,36.063964085092,-217.577340811863
"1138",-17.7332040951949,3.8590966735677,19.1450661597541,37.3990926489095,-216.253009845362
"1139",-23.9971668839872,4.13222819132598,20.7722937053555,44.0935076937814,-218.578092020414
"1140",-15.9729507812754,3.97596912890554,13.1459714201791,41.0051060573688,-215.599143280734
"1141",-13.857218775662,3.53256298472917,16.2993577386182,40.28374760653,-214.978193684187
"1142",-20.1388962844876,4.13905599113609,14.6166714660424,44.9564139109487,-214.003411867741
"1143",-15.9030767544292,3.79410303272388,16.0960049389247,44.3917795850015,-214.004145851667
"1144",-17.8822296160561,3.90480652867505,12.4028434540804,40.9806668709744,-216.102818869365
"1145",-15.6250474406948,3.80316085764962,13.4080561816972,42.2296474510678,-214.606122053524
"1146",-18.9914659115474,3.94461624552935,15.0239833802444,45.3005364071533,-213.92386567474
"1147",-22.9299387966473,4.21951638375932,14.4846820786551,46.3462164810628,-214.232363641543
"1148",-15.7881964648314,3.94732960916644,12.3944049968269,44.4524330885971,-216.69686265452
"1149",-18.25459152359,4.03743673227588,15.2973431060806,45.8163931001316,-213.890219475365
"1150",-21.0313045305031,4.00292298717838,14.4400935497234,40.9852964720317,-214.557099622049
"1151",-8.24892330520841,3.32212005228112,18.0550818889453,42.0840874672676,-215.912338513226
"1152",-13.1806746139799,3.76687682668136,16.0666940514666,43.6036236938755,-214.326850479911
"1153",-21.9386273920602,4.11273390230988,14.5802586701298,41.4977012701225,-214.229210060472
"1154",-30.533376769038,4.64692580602023,14.5746833730517,37.4247415570033,-215.941490175882
"1155",-10.0200738450226,3.29461068506045,15.8214814426243,39.1546472850091,-215.46041984361
"1156",-27.6406632376186,4.62931735607105,16.3742056898694,45.1082834329281,-215.352480677474
"1157",-12.1934852582729,3.40116462910066,17.1716211386339,37.4829039310527,-215.795698552716
"1158",-18.7387079461332,3.85062966982526,14.260844762563,39.2164385693613,-214.676962901773
"1159",-23.0946128856687,4.34474153844284,17.9564032807281,43.918829681091,-215.490568535179
"1160",-24.2792028650514,4.23605039890701,14.3783516341929,41.8644239634489,-214.698565617452
"1161",-12.1350009398238,3.6089050068616,16.4622560503067,40.1041308624958,-214.365865911713
"1162",-23.4427225475696,4.36847225884855,14.9346737326045,43.8549052134344,-214.440524951371
"1163",-11.6937738289621,3.49189975636537,14.6893579755788,41.7460340640527,-214.497696706362
"1164",-11.7466260474305,3.60598612222693,14.6958035615707,44.7709434624204,-214.202599478655
"1165",-18.441073119491,3.81648236717446,14.7437898766024,39.489090285153,-214.63463077251
"1166",-23.483996434081,4.04943881830784,12.892984184155,37.0106340675488,-217.772597819181
"1167",-8.1653694416698,3.56537047083897,16.6372196953101,47.1855892524752,-215.780017039297
"1168",-18.7161104521869,4.12888093965535,16.2049008869113,46.3455682546928,-214.424433147117
"1169",-14.509250457271,3.84140209800748,14.0084891893677,41.6187769365073,-214.448101511302
"1170",-21.1727560822085,4.06300888093083,17.0556362228584,44.2799034380547,-214.674980181244
"1171",-25.5662517224858,4.37737453565249,14.5543244981457,40.324963537618,-214.636561327511
"1172",-19.6394497253312,3.78792939450683,16.2387238025725,37.7771318922995,-215.785616828771
"1173",-13.1686896315637,3.7229649900245,15.657572277152,47.8908465459672,-214.071830706902
"1174",-14.7485438645532,3.65305556252099,15.4635293335291,42.091255434833,-214.220557816786
"1175",-20.6151531898044,4.14687934145281,14.7171193575715,46.565184191787,-213.953026159295
"1176",-17.7176053668312,3.86998678312991,14.7685697766184,44.6710743087109,-213.933582182582
"1177",-16.2962240717848,3.91070420172865,16.0929449093072,40.2769625462293,-214.023812365992
"1178",-23.2019854517165,4.42621399874635,15.2011889598862,46.9137771121757,-214.917481974943
"1179",-9.30044152147184,3.3418420806135,17.7399522880765,42.6756491368616,-215.691072764099
"1180",-18.2667968857435,3.95874439799742,15.4447988082142,41.1713972470397,-213.78604678381
"1181",-19.6237166122025,4.05342958772756,15.4231841192238,44.6241173574804,-213.82116531681
"1182",-19.7645803506756,3.898626489143,16.090840784279,41.1074645290417,-214.645309572915
"1183",-20.3336409567594,4.31528253329156,15.4460286739263,44.1954323874303,-215.242159168523
"1184",-21.5813338073088,4.35299288307774,14.9351814158962,45.0803444530258,-215.005009546838
"1185",-28.2487695866744,4.39678786893265,15.5439073904096,37.1067492211329,-215.696442996162
"1186",-22.7458809753904,4.09237890609575,17.0310994406986,37.5700926822092,-215.096041199226
"1187",-24.5115902826011,4.15645885464116,19.9562260671483,35.7401402069564,-217.818777846137
"1188",-5.88328635257509,3.34728879853533,13.4373160721853,46.1095508959953,-216.799735330794
"1189",-24.7639597763671,4.34512433115825,18.3081952993712,39.1528680625551,-215.76900666886
"1190",-9.49130664773485,3.73844360552512,16.4657616509366,44.948517167917,-216.583712016915
"1191",-23.7602792787408,4.21497048543784,16.9154904847766,41.2445174090293,-214.822573132853
"1192",-13.8016692091333,3.53076826877778,15.2936731641721,39.9371884964694,-214.842682406794
"1193",-10.4914593760901,3.45681583157968,15.5837012978278,41.3868475342284,-214.428687445685
"1194",-19.5767505048301,3.94271909797699,13.0496252431411,41.229868346695,-215.460004277361
"1195",-14.4263420806965,3.69856559385633,18.289608830185,39.1129975045266,-215.463024040741
"1196",-23.5722588852116,4.4220370962687,14.0040522875704,44.1219864927048,-215.225845072463
"1197",-16.4785711954089,3.97651590554475,15.4940919236587,44.640420079305,-214.118847249616
"1198",-17.5310712156231,3.99964554663425,16.4145289728641,44.2210538352214,-214.190052471388
"1199",-24.1166417719143,4.11501008796012,13.3009900716678,37.658234762861,-216.75605062645
"1200",-15.4281850505023,3.75269073107442,16.2859594345187,38.8187230598102,-214.12603203172
"1201",-14.8827588575003,4.01174289714444,16.2160947028248,46.8138599323935,-215.4626578227
"1202",-19.783283830556,4.18095580235546,15.315798740332,44.8411645795697,-214.229977368468
"1203",-10.4733112485996,3.41509898785385,14.9098584510786,42.6766448229545,-214.660507259707
"1204",-13.8855760483515,3.94523659427101,17.4199568647841,46.5415969226355,-215.907726980914
"1205",-17.5109417026477,3.91639015654208,19.4501623779893,43.2901908764642,-216.439025273761
"1206",-16.3118569853085,3.85066742578647,14.5695396339506,39.7456979962499,-213.847007265332
"1207",-20.6854141234363,4.05550026805285,15.2945948371019,43.1045067028384,-213.964535816744
"1208",-25.706866720226,4.23899207589616,15.8205458846816,38.2304323002964,-215.276494050312
"1209",-29.732061942887,4.48452293177457,15.2618205220058,39.0948709393751,-216.101951018884
"1210",-9.15474221764524,3.6509750276509,15.4262874182886,46.5267179416326,-215.753095346741
"1211",-24.6823110601328,4.10945716737118,15.464848442688,37.4579028920322,-215.876901053607
"1212",-29.9717029002134,4.42240803871505,15.442686844079,42.998195724823,-216.943486574346
"1213",-22.2274628416756,4.10646598985269,15.4414697722276,42.7349955895938,-214.272823196448
"1214",-15.5501308144531,3.87871118421042,15.7684415279243,48.9058782834393,-213.988857241879
"1215",-21.2741561759232,4.23093775349297,13.3921105315127,43.1528019936028,-215.024138047745
"1216",-18.4273836505749,4.00162221008479,19.3519232367311,46.3731797816614,-216.351460754131
"1217",-22.3462330380695,4.46061566567707,17.1976208118279,45.4365289486499,-216.127535177527
"1218",-24.3010531036373,4.1397023021818,14.6929947816279,41.2080433222356,-215.384501372666
"1219",-25.3729781474926,4.44858583287414,17.7688867435738,42.7240218594102,-215.510230124182
"1220",-23.3728963512194,4.45003237075508,17.287157041808,46.9481067544574,-215.592263057376
"1221",-14.7134021145258,3.8382595356896,16.235008945521,43.938112629636,-214.201342219521
"1222",-12.4385055488043,3.70875735555842,17.4132069502327,46.4960104430326,-214.997954878634
"1223",-15.1971674695092,3.94919842253836,16.9432762235973,44.1206579862015,-214.956379427782
"1224",-20.8486666197572,3.98927382981089,13.8827821763643,41.2942265411209,-214.903356787941
"1225",-19.2882602401946,3.98504329464083,15.1638614856645,41.164576489201,-213.852100466703
"1226",-13.5599227126642,3.71599920934948,15.6174095217339,44.1552400979067,-213.97745983385
"1227",-9.1503237525428,3.55108578131921,14.155745589482,45.5427594035524,-215.289601621295
"1228",-24.9192717210488,4.21525765220232,17.6614592027707,43.9826231715684,-215.732091068564
"1229",-21.452649585163,4.48961658220416,16.0571084250808,47.237574723534,-216.91554259806
"1230",-11.9048421089819,3.71962090975699,16.913500040421,43.3210299868803,-214.935475372306
"1231",-28.0479310724295,4.87947831063203,13.4157006678403,44.2043094377992,-220.335040730419
"1232",-15.0402850287075,3.65373947205636,17.7869056175089,47.7378928321976,-215.333783165124
"1233",-25.414577024729,4.17020377191632,14.1299823872008,37.2738349552919,-216.38271627824
"1234",-22.9112646947392,4.0194630723148,13.878089502546,38.7037277554185,-216.24875254894
"1235",-25.4368497768695,4.22667605711769,14.0366385924216,36.7685181218027,-215.764352494678
"1236",-24.4566879579637,4.06764171025783,14.2311996266073,39.4242624933643,-216.856265686468
"1237",-22.0367005314301,4.24245406309246,14.2404792005214,39.3658057213982,-214.291281899028
"1238",-12.8853151030899,3.67822997997824,16.1406808597203,46.1757950063146,-214.175415202138
"1239",-24.0479660393641,4.31593174860421,14.639853382862,43.5056365297627,-214.327673976583
"1240",-12.235605873625,3.5864006260918,16.5922508241013,40.8399634792183,-214.442489139288
"1241",-12.5486987531526,3.61380816090529,16.4697645619636,43.1265538745514,-214.343024380104
"1242",-12.5486987531526,3.61380816090529,16.4697645619636,46.6280250084306,-214.343024380104
"1243",-24.0090405249661,4.43699765686354,15.5574430413907,46.8944848772682,-214.712785330477
"1244",-17.0967328362885,3.82774743269816,17.8110891354769,43.1876594897477,-215.070065764463
"1245",-16.1955788770566,3.76629676138379,18.1565605501674,42.2864054836508,-215.386535021481
"1246",-26.1828290442061,4.5244741415276,13.569446193887,46.1770308092929,-215.748400626026
"1247",-12.0390220918756,3.88884438002825,17.0920496433323,46.8628761613587,-216.47372104582
"1248",-22.0783896958575,3.99594476690134,13.2738967890595,39.9677207690448,-216.466974052305
"1249",-18.7660403517213,4.09646588366228,13.8923564566296,44.4656605932057,-214.472508752966
"1250",-15.8806354905199,3.96463705351716,12.6107036606127,44.9298102513527,-216.393034769284
"1251",-20.2458350874388,4.1189506019143,12.7961975381839,43.9268063647217,-215.482283358693
"1252",-13.8037705014682,3.71545406210344,19.1829214233794,44.0300218105678,-216.264453729415
"1253",-23.2658603977723,4.31023030662971,13.6374410802629,43.7948409519388,-214.871026829467
"1254",-15.0085588299731,3.79229150683247,17.8035944223087,43.9953427838663,-214.994864812683
"1255",-16.8318146198113,3.82775492551321,14.0017971550988,43.6550039884893,-214.201532917689
"1256",-27.5634273634721,4.52339478946383,14.695828745005,40.4350094761321,-215.012726343334
"1257",-9.67726781890376,3.44118491179364,16.4976930383057,42.9719477267763,-214.712220894476
"1258",-25.0572912449001,4.40145170482606,14.3950991900515,42.5482118145817,-214.630936367894
"1259",-10.0667023603087,3.45625022337344,16.4125701797076,42.317233059194,-214.634505045405
"1260",-25.6244039179348,4.39313771117166,15.9771344235439,42.6002965235575,-214.567742329752
"1261",-25.6998696801094,4.08173964996833,15.8425132651525,37.3712473098184,-217.300566487896
"1262",-25.881306339845,4.37322729406206,18.0826585258112,40.697817244826,-215.761888775555
"1263",-27.3231310889487,4.41674575253195,17.4752671741621,42.2903873753529,-215.665061315949
"1264",-16.2071913953383,3.94766956493497,13.5785094724717,46.8852493745253,-214.735171667396
"1265",-18.9123069772286,3.89340866812827,17.3104775716853,37.9307977917718,-214.896954159976
"1266",-23.5095833252706,4.18640055654666,17.9999250606327,40.5326500116691,-215.557448937302
"1267",-12.4446324964567,3.69372129502858,13.7362866811705,44.3568766761134,-214.73530150199
"1268",-15.5318710647717,3.49294064378498,17.3437758556699,41.6161950077755,-216.888352225079
"1269",-23.0688868056072,4.51985734371259,14.9716954262279,47.9216864228919,-216.243896425243
"1270",-24.2122989996308,4.35562177264391,16.4680541117606,38.8885776399741,-214.558013341259
"1271",-20.9494968496049,4.02113747971225,16.7443335036301,43.1106621618551,-214.613644488228
"1272",-18.5773014831188,3.70686875604534,16.5117567924613,35.4163564354927,-216.071302836306
"1273",-16.0423313883851,3.84104325416677,16.3138176460362,42.8739646517945,-214.043838000913
"1274",-18.213251868796,4.04925791678171,14.8717506298165,43.5955153801539,-213.96854222087
"1275",-15.3781625028488,3.75811720538566,16.4910791507445,42.3826713037259,-214.196993484427
"1276",-19.0732501272839,4.05732866505996,14.2996523763121,46.2523757721356,-213.998142174304
"1277",-22.970566822845,4.50103514838337,15.6831031266094,44.9309102256365,-215.885990489375
"1278",-25.0413415142332,4.56619008236608,14.9230282895438,46.2504104789597,-215.611144286676
"1279",-20.2720023712368,4.32664989185112,16.3109373344322,46.0963290643194,-215.506976318741
"1280",-20.6981882847256,3.97797036155861,14.361778511311,42.4188186557439,-214.612229752501
"1281",-20.911817467531,4.11087849924087,16.6579028960743,45.8487182457092,-214.301438867368
"1282",-30.2692576214735,4.5066582056352,16.6120771791682,37.3774379447895,-216.340612841339
"1283",-7.17584139314766,3.33350165764621,15.2597900710351,43.8019771044966,-214.948031951969
"1284",-11.5950629024032,3.53014028165079,14.9761784656414,42.8737040226143,-214.24874344428
"1285",-10.9356101978029,3.47156745962291,14.9943017419406,45.0969822957243,-214.416940741725
"1286",-24.1449126779813,4.34506835298236,15.900632664388,47.7774992608757,-214.350314632287
"1287",-21.2369598762153,4.15298538765521,18.2474806412606,41.7618720449826,-215.41704493848
"1288",-19.3265373017533,4.12919650850285,17.3089597698737,40.8614576025814,-214.812483448871
"1289",-18.2316283845346,4.01897634920376,14.6013185047284,49.5797731782362,-213.900063834966
"1290",-23.7192881758254,4.34478933113634,16.349834854346,47.7736849032226,-214.490166807125
"1291",-13.197582891921,3.63525229603735,20.5621159792129,40.2726891157667,-217.762850415217
"1292",-12.8450702338607,3.53628768170151,19.9471025205925,43.9655015215928,-217.331680815803
"1293",-20.2898555411092,4.04735907692976,19.0447402064666,45.1369119704687,-216.123782335582
"1294",-15.5392267385187,3.84266648173861,12.6206804565294,42.139521894323,-215.712852234016
"1295",-15.3696702499441,3.83569501343317,15.3884158113561,44.2187362538315,-213.847639762644
"1296",-19.7324353467418,3.8271663384942,16.8868726553828,40.3380852857874,-215.588266894309
"1297",-13.770137672501,3.71065745805974,17.920879629066,44.512367493993,-215.146537882757
"1298",-22.0213249251291,4.24004340714523,14.4427060919987,38.8897972319814,-214.195714093846
"1299",-12.1158038600627,3.52837351685717,16.6946894584276,46.0767746128638,-214.649416031867
"1300",-11.0100703940655,3.7189001935579,18.5818196950763,46.1428161116175,-216.466134513299
"1301",-16.1960923512326,3.71922643814528,14.7939275874906,40.6550474854185,-214.329642316464
"1302",-13.6616414088943,3.58195462901554,15.4377916711465,44.1800672078255,-214.348130930642
"1303",-11.4952895711031,3.50541160117259,16.7988363370505,40.6972598038086,-214.716984672202
"1304",-8.45818053763021,3.41700487933252,16.5087024788496,38.855001312678,-214.895587557521
"1305",-28.5278690026777,4.53274426210172,17.4536031978881,41.1144926247955,-215.747722042392
"1306",-26.1346965173019,4.30077403610454,19.0523452833949,42.4844219562648,-216.881660972211
"1307",-11.745416381802,3.71931412675132,12.6977739277841,49.0213138026408,-216.680592386633
"1308",-1.93502570041994,3.15847800744337,16.2767483416741,37.8607515722381,-216.849112236766
"1309",-9.55968847484489,3.39043358107778,15.2686583912915,42.530879674035,-214.619553905928
"1310",-13.6277712681285,3.70032759748126,15.4913412355244,43.8653759562968,-213.944085674709
"1311",-14.2544233954046,3.83408348998326,18.3474949783209,44.8114448786728,-215.653095988782
"1312",-12.6735816605027,3.66197219881736,17.2805158116089,41.5533626076937,-214.768618838672
"1313",-11.1213121657594,3.53257056687689,16.8349530478045,48.5512746237037,-214.668369086004
"1314",-22.0421776972726,4.25359816325197,14.9957786312528,41.459419010706,-214.107493235605
"1315",-12.4782294680323,3.62121500853202,15.4530776873038,41.4006514751283,-214.055940912623
"1316",-22.6345212938019,4.24144024440955,13.9146450032275,43.2037090600919,-214.482887871377
"1317",-13.5811982355066,3.63095219030918,17.6945915471423,41.3040839722638,-215.083164495775
"1318",-8.35252857746099,3.20720831374854,15.4446540877668,41.517777719095,-215.663318203514
"1319",-12.7379496604787,3.23357222116812,15.5384160646466,36.3718314697258,-218.791786838309
"1320",-21.7434148567204,4.37454820955502,16.4976583590271,44.4138071586248,-215.254301608484
"1321",-5.66441245170861,3.3441658576441,16.7143643546004,50.8269058366376,-215.781991613969
"1322",-6.89184105237211,3.43879451716841,16.1409150288012,43.5477246511673,-215.496911155864
"1323",-7.56149243037861,3.49438892783274,15.8680573446047,42.1089187707372,-215.438883013976
"1324",-26.7502833981263,4.42321341333762,14.8603621925328,43.1844676253379,-214.826643547882
"1325",-27.1774461024073,4.40658995729686,17.8058637868074,45.0658248297158,-215.859807818713
"1326",-9.10870254902585,3.5364142512748,15.7545376083629,46.6095553311758,-214.823659159236
"1327",-8.60850553247126,3.57365570932731,14.9561826831988,44.9995272461131,-215.474659746524
"1328",-10.09134662169,3.46570394873246,15.0667392314248,43.4972501762168,-214.410831365463
"1329",-15.1951232234943,3.95975788715748,15.6257309402231,45.249038186622,-214.614257267273
"1330",-19.1796321460147,3.85185046698869,15.3669232551508,40.0488907272703,-214.638361760935
"1331",-22.3185188611622,4.06644206486008,14.3695669995237,41.7994161513328,-214.822763524524
"1332",-20.0026072343496,4.02211443756692,18.4178860808046,42.5390032965536,-215.552694458302
"1333",-16.1772193259421,3.96014186245454,13.9052906615012,45.369759884557,-214.56767366256
"1334",-20.7314265862609,3.97170897937146,17.4947295491142,37.9056353607774,-215.246282286432
"1335",-7.62218188483263,3.29016907467014,15.2859254915401,44.453733957235,-214.95349723028
"1336",-22.2602000792661,4.00992873079817,15.2841606730407,40.1048472771189,-215.081956727906
"1337",-24.9511246427501,4.20234033598185,15.9547174611866,39.6715125231844,-215.109462461547
"1338",-7.82566459540406,3.15285847914982,15.5303804980052,38.6629603342986,-216.020939198747
"1339",-14.5892185578061,3.47366414938447,15.5755664289599,38.2784443318285,-216.09110764867
"1340",-10.508464249891,3.30538331882553,14.8755087306198,43.8282594107274,-215.726879711741
"1341",-19.3695019405218,4.06950840241237,16.3025023715674,43.885337163207,-214.080185624867
"1342",-9.92809089275188,3.55810431883309,15.5155856075914,44.5579623608719,-214.544483267179
"1343",-23.1930619250899,4.06421392122484,17.1654241503987,39.5063610602169,-215.621066304743
"1344",-20.5154066585585,3.93844128774389,16.8124298692747,41.7838671481261,-214.987596732101
"1345",-22.2620880423011,4.16226582547403,16.4678518549084,41.7502910977266,-214.352822012207
"1346",-24.3229362582013,4.33022664689517,13.8954069843168,42.4229815346997,-214.759796886612
"1347",-17.2753347408669,4.07873750833509,15.4697150229567,42.3726916433953,-214.527527801928
"1348",-23.2422656614912,4.3044268306556,16.176821467592,45.1648131214204,-214.340436514183
"1349",-9.24140763199491,3.32626621923645,14.6596866092336,41.5184096078974,-215.07743765052
"1350",-21.0691878844564,4.23718480412053,14.9472001452658,42.9513451147896,-214.217294589303
"1351",-20.1803807374463,3.89902046016941,14.4181026202407,41.881910224393,-215.045681415834
"1352",-27.3078554888388,4.49347502449088,17.5214867679718,45.685124380062,-215.545293838362
"1353",-18.1277211428298,4.02788850465244,15.547709956164,47.0221047763572,-213.906780475979
"1354",-9.66140168233935,3.3468342126703,14.1590496887738,42.5892050709423,-215.292721351724
"1355",-21.7015826332521,4.1642057044528,14.6071140761004,44.6863017975881,-214.032499194393
"1356",-14.9492194855564,3.81187247639006,16.0610624635987,39.416483014754,-214.018376154357
"1357",-21.3456078474679,4.04985320998632,14.7775653784393,40.9888845331279,-214.268426166281
"1358",-29.0038443807929,4.56883484370681,18.0100168987399,41.3737183028759,-216.1844466406
"1359",-17.33691627158,3.89417030317518,16.0715906634878,42.6356090545864,-213.943077902193
"1360",-18.8936167133774,3.91161545719502,15.3705289844016,42.1153062164863,-214.05027352328
"1361",-14.7402773172182,3.83365774091905,14.5057446085067,44.9232212988665,-214.081602384413
"1362",-20.4045399164258,4.27483599370253,14.2205351782329,43.5821871348798,-215.102944240322
"1363",-21.5792515427172,4.1996021704989,14.628026196097,45.5178353572273,-214.050134001292
"1364",-22.6600108465005,4.34085583708343,16.922467070839,47.3650794187257,-214.873139153801
"1365",-10.2152878934453,3.45077271126287,13.5916805796518,40.817961456191,-215.220412894843
"1366",-12.1829165496071,3.42879988123314,13.3994247500354,39.776457115717,-216.28538672854
"1367",-17.3196688868056,4.01158567217064,14.8021942415867,45.2342116486094,-214.050310231504
"1368",-17.0488536300063,3.81649538148436,14.6792888654998,43.1189250247231,-214.023730168212
"1369",-7.98623982322447,3.46323903020442,19.5948831361566,46.4432341452554,-217.331582104287
"1370",-26.500317808464,4.31202481867864,12.9676388688041,36.6349777827915,-217.077905536602
"1371",-11.4077603403645,3.82751281706204,18.4483093674192,45.4410052430936,-217.02738535049
"1372",-18.6884091665904,3.76070034649912,14.4733736099627,35.3583528168065,-215.631091710159
"1373",-14.2621619903436,3.64046824456896,13.2873215322858,40.6934937480609,-215.194406532713
"1374",-26.5921704725356,4.41647047539525,17.0721959070905,40.6562146767781,-215.199100014868
"1375",-20.901030724912,4.1883682432567,15.581618730135,43.3216632572008,-214.027834547424
"1376",-14.7749439920527,3.70184399074789,15.245894638717,43.2011775386782,-213.967893178461
"1377",-22.405065715091,4.19144999379888,15.2751540482256,40.5444608748064,-214.037939984836
"1378",-15.9215132809724,3.63758490091392,14.8794298979417,38.3106178145801,-214.969329800545
"1379",-26.1428497074953,4.59686701014283,15.8284535534965,45.0229236103174,-215.357009017036
"1380",-22.8864602796886,4.12109013714208,17.6993120672335,38.4528065457832,-215.406361378578
"1381",-31.5945205063315,4.85138320564337,20.2878920482591,45.3200271350447,-218.755817376028
"1382",-4.90778155307379,3.48565601794771,17.9149263426294,46.8887732392797,-218.061917483403
"1383",-7.68597596318381,3.50881622255345,18.4689866406347,44.6747434914682,-216.682497242342
"1384",-30.0632256656712,4.77280533383864,14.1415018420473,43.1776372608563,-216.463318818003
"1385",-11.1330047968581,3.4753693788276,14.5958865610831,40.4444000417785,-214.522121732506
"1386",-14.3313800987616,3.66544235318021,15.10106360531,43.1686907812817,-214.043629551019
"1387",-20.8227354206638,4.19271759120369,15.3206833742036,43.1316597898547,-214.02926278888
"1388",-9.67112389352614,3.63744990647139,17.1271591254552,47.1906291957715,-215.623354736507
"1389",-20.4228680639395,4.17920767908312,17.7474358196206,42.8253843650587,-215.111164393909
"1390",-25.2056598721857,4.6507647737328,16.882575282606,44.8546707076145,-216.609490448238
"1391",-21.3173165029321,4.40920296706038,18.7161977721937,44.711331395194,-217.110243056152
"1392",-10.901393488602,3.14347271268053,14.950488041079,37.2873447256038,-219.002848418032
"1393",-24.8542320341678,4.30160450266654,13.2441309994241,45.0264720335246,-215.625983830566
"1394",-14.436232987817,3.97667215511803,18.5881342265467,43.9567472986488,-216.671361680792
"1395",-18.8813913878408,3.81634477927501,13.1661371584551,36.6036721834792,-216.243252874281
"1396",-4.60898502682983,3.12795237510862,20.6792356742231,42.9234737236511,-218.793626534879
"1397",-4.43267482321784,3.11614203982814,18.1279346892379,42.3364720336591,-216.599462969843
"1398",-28.7659742481696,4.61342288308068,13.405660574245,41.3907198715412,-216.403547756674
"1399",-27.7233924235404,4.52570444725499,13.490824822574,44.9859726987503,-215.945428433289
"1400",-6.69831221732824,3.33496310387583,18.5856530594727,45.8059047636685,-216.50180227174
"1401",-10.886235020283,3.53055273045069,16.080758661657,47.9150280572324,-214.374098894518
"1402",-19.6445062263777,4.18669482513054,16.1657563787774,44.6129602472584,-214.467655463696
"1403",-8.70666863306251,3.25416970137118,16.1686199775124,40.7872694106621,-215.389953840834
"1404",-16.9193561314864,3.91001506247285,16.143123961214,39.9229900725526,-213.964853382497
"1405",-14.9727756005802,3.78652816100995,14.4349695376591,43.8860376979877,-213.950329676754
"1406",-23.7212434445492,4.27939894464008,12.3402311797887,43.645150679303,-216.794866678662
"1407",-20.8417886961467,4.05970664230554,13.7504202486427,43.1310986076972,-214.528146006908
"1408",-13.1063392483592,3.81803476567942,15.6163924065595,45.0442135013508,-214.591232454144
"1409",-21.4076444085328,4.00647209596084,14.9583721628581,36.2530078784168,-214.587899037479
"1410",-15.7598181607753,3.82208967685981,14.8346129071558,44.6981402629287,-213.810814992975
"1411",-9.89806647426883,3.44221263986592,14.1220710457535,39.4787787537808,-214.818644526877
"1412",-24.3661751414012,4.41029985184468,15.7057395437851,48.5339336053452,-214.502759422828
"1413",-16.5201327662251,3.73726794412641,16.4209025242379,41.6137119338458,-214.51394381832
"1414",-16.3311653193578,3.93226793458458,13.8087177047424,41.9787329903544,-214.401802716763
"1415",-24.5931706563757,4.25139112627604,16.5180262459249,34.395546822044,-214.786027697859
"1416",-16.8587724446348,4.01102913587622,17.0022571485376,44.7462395494682,-214.722550899443
"1417",-18.6297448509074,4.01212391708909,16.5884388004567,45.6806647468522,-214.172215434803
"1418",-16.9123685993913,4.25253113247606,15.2784703206309,49.8790084254096,-217.42680203491
"1419",-11.1578650325545,3.37464265165846,17.0344606604004,40.8816568056357,-215.528982142584
"1420",-9.81708381102635,3.10871527071912,18.5711298522688,37.4023681105263,-218.678444297406
"1421",-1.93166300126198,2.55712410579849,18.2180596193854,36.1615400718496,-221.463118470123
"1422",-12.3552144475541,3.76293693177105,14.640937768925,45.1328743096866,-214.694832252462
